location_id,population_served,sample_date,baseline_rate,synthetic_admissions,rolling_mean,rolling_std,z_score,is_anomaly
California,100000,2019-01-12,5.0,5.116685809140728,2.3763097415020007,1.635105122189634,1.6759632334641466,False
California,100000,2019-01-19,3.8,3.9699326170687583,2.6139405071707578,1.605314754581022,0.8446892461608918,False
California,100000,2019-01-19,2.6,3.053142964533059,2.7486780838915905,1.552814665966058,0.19607290381434586,False
California,100000,2019-01-19,1.2,1.252485263214963,2.7338445562734,1.5669974688494794,-0.9453488742046792,False
California,100000,2019-01-26,1.7,1.930830611444444,2.679136185033918,1.581693518413674,-0.47310402734656926,False
California,100000,2019-01-26,2.2,2.229734790575112,2.784580033723899,1.4899952702310688,-0.3723805398810032,False
California,100000,2019-01-26,3.9,4.125513130978188,2.9003087380376797,1.529045037226211,0.8012873153580291,False
California,100000,2019-02-02,1.8,2.0272637613018745,2.9543723166299753,1.4795613285678244,-0.6266104266360605,False
California,100000,2019-02-02,2.5,1.7714220900721669,2.979877694647078,1.4538253975307658,-0.8312247169621605,False
California,100000,2019-02-02,4.3,4.025082753932721,3.154371749885778,1.4193576242177794,0.6134542762094926,False
California,100000,2019-02-09,4.0,3.779886199018653,3.1289962638680757,1.4035622293368666,0.463741415625084,False
California,100000,2019-02-09,2.2,1.9188937467729297,2.870120512330057,1.2498549508546037,-0.7610697264564295,False
California,100000,2019-02-09,1.8,1.6306658444545936,2.899906838222588,1.2117292939460205,-1.047462498521172,False
California,100000,2019-02-16,1.3,1.688684740920943,2.7514445945306525,1.2245597491453855,-0.8678709669751964,False
California,100000,2019-02-16,3.1,2.5631847082701893,2.569051658754186,1.0178952926784213,-0.005763805497674174,False
California,100000,2019-02-16,4.4,5.252084952040503,2.6606339683950244,1.1957687733293951,2.167184025411591,False
California,100000,2019-02-23,1.9,1.260509486785994,2.5325887199845196,1.2454522046689114,-1.021379406154484,False
California,100000,2019-02-23,4.0,3.73209197601138,2.7097034851842636,1.225559017313873,0.834222160159976,False
California,100000,2019-02-23,5.9,6.092048616823907,3.0069333427113683,1.4967326251423598,2.0612333975275656,False
California,100000,2019-03-02,1.7,1.8993155926621543,2.983331971431871,1.5124532366519277,-0.7167272035262203,False
California,100000,2019-03-02,5.5,6.282349237772141,3.1373916933457253,1.7317032047475425,1.8161065567150145,False
California,100000,2019-03-02,7.2,8.342420018687893,3.588474283159012,2.1837798329392957,2.1769345351679643,False
California,100000,2019-03-09,6.0,7.029571057508584,3.9640563522616135,2.2964894367939204,1.334869935011184,False
California,100000,2019-03-09,1.4,1.3023569797704375,3.76957593982145,2.4037091694884514,-1.0264215785206983,False
California,100000,2019-03-09,4.6,4.174636350748598,3.797772379230732,2.406153459451539,0.15662507727323788,False
California,100000,2019-03-16,3.6,2.6815058471966964,3.8522446721181436,2.368686636107037,-0.4942565247235783,False
California,100000,2019-03-16,4.6,3.5573757631167977,3.9898668091654446,2.284145525985476,-0.18934478610422692,False
California,100000,2019-03-16,1.0,0.961739135023677,3.937942123029925,2.347855684001934,-1.2676260335274494,False
California,100000,2019-03-23,5.1,5.245274250791976,4.129519947495767,2.3364482007289733,0.47754292303509766,False
California,100000,2019-03-23,4.1,4.507671810124086,4.076347580216023,2.3173283184895426,0.18612996115682248,False
California,100000,2019-03-23,1.0,0.8161095427996777,4.044604727074144,2.3614897243021913,-1.3671434396050446,False
California,100000,2019-03-30,0.8,0.9104776566508428,3.843060847119819,2.5061869214794084,-1.1701374567615512,False
California,100000,2019-03-30,2.8,2.5607385180515405,3.5908244114932217,2.439235804116174,-0.42229861159934867,False
California,100000,2019-03-30,3.5999999999999996,3.714148577575234,3.720455338987013,2.390157305536855,-0.002638638635695284,False
California,100000,2019-04-06,0.7,0.7875826551554271,3.3279720116572475,2.3882551217835997,-1.0637009979924605,False
California,100000,2019-04-06,1.8,1.6886352457007143,2.852701670729592,1.9321033279208975,-0.6024866311272851,False
California,100000,2019-04-06,2.5,2.728387618778706,2.5454742822488865,1.5134544607253395,0.12085817001864493,False
California,100000,2019-04-13,1.4,1.293113389680468,2.544814025813889,1.5140404002163879,-0.8267286896403337,False
California,100000,2019-04-13,1.0,0.9273892306869856,2.312867802952345,1.493748351480921,-0.9275180594454066,False
California,100000,2019-04-13,0.4,0.3470459247146679,2.1461206656322003,1.5773880779071436,-1.140540343949169,False
California,100000,2019-04-20,0.4,0.3043328283528768,1.9137604560062058,1.5930293994422746,-1.010293738594401,False
California,100000,2019-04-20,0.7,0.7681761473099813,1.8999345283123703,1.6027379771021102,-0.7061406151046016,False
California,100000,2019-04-20,1.1,0.9967314851554008,1.5964671879097578,1.292855551657865,-0.46388453991267553,False
California,100000,2019-04-27,0.1,0.1002498823745537,1.2816513359276485,1.041641042210842,-1.1341732954815382,False
California,100000,2019-04-27,0.6,0.6576895990687092,1.2703356256611507,1.0479289187714198,-0.5846255558160385,False
California,100000,2019-04-27,0.7,0.7625143646441921,1.259766819089247,1.0525732616283534,-0.4724160042558888,False
California,100000,2019-05-04,0.2,0.1830680675182338,1.0899332154797252,1.017756984125013,-0.8910429130988892,False
California,100000,2019-05-04,0.1,0.0980302903098115,0.8316390521036234,0.7140956368928602,-1.0273256464440204,False
California,100000,2019-05-04,0.1,0.1133077021794557,0.7834765554624826,0.7395792836885432,-0.9061487633085908,False
California,100000,2019-10-05,0.0,0.0,0.6628597521981459,0.7179861361649527,-0.9232208239266867,False
California,100000,2019-10-05,0.2,0.1325066226416788,0.47743968104550116,0.41464478104554253,-0.831876039857684,False
California,100000,2019-10-05,0.2,0.1421155011030765,0.39522554614711597,0.34945938895170126,-0.7242902982326846,False
California,100000,2019-10-12,0.0,0.0,0.3289834582409027,0.32806625563071434,-1.002795784675949,False
California,100000,2019-10-12,0.1,0.0800550634479703,0.30991268243613856,0.3346300431668675,-0.686900724193335,False
California,100000,2019-10-12,0.1,0.1079954845344687,0.2958885864491095,0.338967938301125,-0.554309362874681,False
California,100000,2019-10-19,0.1,0.1259845659557213,0.25001775920951946,0.31256315035800636,-0.39682602735393446,False
California,100000,2019-10-19,0.2,0.1848734978384244,0.19202790297259256,0.22695768104456965,-0.031523079991124775,False
California,100000,2019-10-19,0.1,0.0818904188927988,0.1907165127238958,0.22758096458180857,-0.47818627551329,False
California,100000,2019-10-26,0.2,0.185749441157543,0.15700650144452677,0.18383980089343546,0.15634775262663253,False
California,100000,2019-10-26,0.6000000000000001,0.6885018682160505,0.15171989455680238,0.16520807826974557,3.249126672745449,True
California,100000,2019-10-26,0.4,0.3253105855992098,0.16188007441972924,0.1715369502991823,0.952742315252993,False
California,100000,2019-11-02,0.1,0.0958912488426474,0.16172728574350323,0.17159913763503035,-0.38366181676787187,False
California,100000,2019-11-02,0.7999999999999999,0.6479964712143069,0.19991934067456404,0.2142058381575362,2.091806341012086,False
California,100000,2019-11-02,0.7,0.6525353693739212,0.2465290099155584,0.23712588400310497,1.7121975577033441,False
California,100000,2019-11-09,1.2,0.7854430984338362,0.29316732961499825,0.27427503505924283,1.794825288099981,False
California,100000,2019-11-09,0.9,0.9781962558382544,0.35288738352465376,0.325158602750899,1.9230888158067405,False
California,100000,2019-11-09,0.3,0.3504184882474437,0.3779172755423283,0.30898981478472776,-0.08899577260837191,False
California,100000,2019-11-16,0.3,0.3142641361399366,0.39464649502032595,0.2977586610650593,-0.2699580881807702,False
California,100000,2019-11-16,1.3,1.1455210115188337,0.4687554612334948,0.3461143271099508,1.9553237103367567,False
California,100000,2019-11-16,1.0,0.7107884291223091,0.5105271657453939,0.3367259183698213,0.5947307660379475,False
California,100000,2019-11-23,0.4,0.4057703606171096,0.5263055130867286,0.32527322984482354,-0.3705658548264857,False
California,100000,2019-11-23,1.2000000000000002,1.0729217498246877,0.5970934652961493,0.32893373409385046,1.4465779432424417,False
California,100000,2019-11-23,0.8,0.8372281938167527,0.6436276619146641,0.31190616929826165,0.6207011946498475,False
California,100000,2019-11-30,0.9,0.8569159870548557,0.6556572418317217,0.3169764883236978,0.6349327241508452,False
California,100000,2019-11-30,1.3,1.716462511743438,0.7550252365563095,0.4098879916495552,2.345609763579352,False
California,100000,2019-11-30,0.4,0.4017481716418755,0.7768721596133973,0.3790444658568283,-0.989656944663618,False
California,100000,2019-12-07,0.8,0.6362404011805016,0.7760324403252683,0.3793648202413503,-0.36848972726525236,False
California,100000,2019-12-07,2.3,2.382466792079905,0.8995989705185528,0.5699222514765603,2.601877392432957,False
California,100000,2019-12-07,1.5,1.5659990051915296,0.9553529638583881,0.5955014809591763,1.0254316082465014,False
California,100000,2019-12-14,0.8,1.01747001203847,0.9581582321584035,0.5957098363092217,0.09956488254002745,False
California,100000,2019-12-14,2.4000000000000004,2.800853398038998,1.1331892971435145,0.7447554252171816,2.239210409792138,False
California,100000,2019-12-14,1.6,1.714198738927843,1.2331846259140793,0.7199110519485812,0.668157700471196,False
California,100000,2019-12-21,2.0,1.744099386900101,1.2759402241555982,0.7319779001761109,0.6395810073389724,False
California,100000,2019-12-21,2.9,2.2105174284927465,1.3830637241106296,0.752364129442941,1.099804831198921,False
California,100000,2019-12-21,0.9,1.1633945204195213,1.4371797355250877,0.7022395945272701,-0.38987436373460493,False
California,100000,2019-12-28,1.1,0.8961532928907846,1.424553417172666,0.7108293975920947,-0.7433571628745448,False
California,100000,2019-12-28,4.1,3.78035596141227,1.6347768291437743,0.9263144494567088,2.316253550321811,False
California,100000,2019-12-28,3.0,2.173988311466214,1.7288534237445854,0.9079366220014904,0.4902708811770984,False
California,100000,2020-01-04,1.8,2.0286543408531856,1.7511528401095675,0.9114359416304446,0.3044662691787233,False
California,100000,2020-01-04,6.5,6.211110493771595,2.166107291690262,1.4266423663976333,2.835330912185956,False
California,100000,2020-01-04,4.7,3.3174420831675016,2.3576216975464765,1.3848243457923526,0.6930990118258256,False
California,100000,2020-01-11,4.6,5.37107644246283,2.5710938154309706,1.6022317964070056,1.7475515298790116,False
California,100000,2020-01-11,6.3,6.695027447787246,2.9374529899020936,1.9113115489484778,1.9659664903675227,False
California,100000,2020-01-11,1.7,1.3547031123894355,2.961541068498591,1.8872261518087954,-0.8514284070136986,False
California,100000,2020-01-18,1.5,2.0990192675075363,2.9114100591749152,1.9010934667535462,-0.4273281697478452,False
California,100000,2020-01-18,5.8,9.180080460568504,3.444687325006391,2.494078548293813,2.2996040519596574,False
California,100000,2020-01-18,4.3,4.656392112617357,3.652708233986195,2.4625810856285226,0.4075739412150127,False
California,100000,2020-01-25,1.7,1.363557039189166,3.5922110633216535,2.5106700455458046,-0.8876730050953356,False
California,100000,2020-01-25,6.6000000000000005,3.785698909434672,3.7795185196798786,2.411385551143504,0.002563003561111411,False
California,100000,2020-01-25,4.9,5.16235723309696,4.084247372551748,2.2852462589886255,0.47176966434346,False
California,100000,2020-02-01,5.9,5.409878432987972,4.200641834807156,2.3099423296446897,0.5234921160853474,False
California,100000,2020-02-01,4.2,3.685838688789761,4.308631147473123,2.242256254724667,-0.2777525795149743,False
California,100000,2020-02-01,1.7,1.4236000275944891,4.265412982240359,2.2947973170217466,-1.2383720921959487,False
California,100000,2020-02-08,4.2,4.33192079665409,4.131185146731966,2.2261673922509506,0.09017095956973552,False
California,100000,2020-02-08,5.800000000000001,7.036537067713667,4.396834788485263,2.340555360118616,1.127810230087712,False
California,100000,2020-02-08,1.6,1.5549469163467569,4.124254108048401,2.438529960916536,-1.053629536188251,False
California,100000,2020-02-15,1.6,1.54923685214762,3.756697636931285,2.4088624587164125,-0.9163913766832222,False
California,100000,2020-02-15,5.699999999999999,4.519354721778574,3.98274418045908,2.3126865506548753,0.23202908373706915,False
California,100000,2020-02-15,4.1,2.726759985342427,4.027582803161573,2.2791982021695167,-0.570737032251483,False
California,100000,2020-02-22,1.6,1.4443814690965342,3.475032875199289,1.8267671083154504,-1.1116093545034955,False
California,100000,2020-02-22,5.9,5.836536590034382,3.559328909300505,1.910771562495426,1.1917739019309526,False
California,100000,2020-02-22,4.3,5.8204197256787,3.877676244049758,1.887935599237473,1.02903058897433,False
California,100000,2020-02-29,1.6,1.6416878468713236,3.724532596723804,1.9806516673810541,-1.051595686487646,False
California,100000,2020-02-29,5.1,6.1023943012435184,3.7916781015914154,2.047935558909854,1.1283148972139199,False
California,100000,2020-02-29,3.5,3.1504930810225935,3.630293433593888,1.9990466277315002,-0.24001458791172242,False
California,100000,2020-03-07,1.0,0.763011246716595,3.4215200448743768,2.1404250068990778,-1.2420471586665274,False
California,100000,2020-03-07,0.2,0.1613953295107051,3.3313625664398208,2.2545915765814404,-1.4060050919446918,False
California,100000,2020-03-07,3.6,3.077837233534258,3.241785169074118,2.236621801601826,-0.07330159056056937,False
California,100000,2020-03-07,2.4,3.4216654715688786,2.983580055063776,1.955879473685384,0.223983850947439,False
California,100000,2020-03-14,3.2,2.6221266060243034,3.0598071757550294,1.9163135004957061,-0.22839716446056876,False
California,100000,2020-03-14,1.7,2.016734824377243,3.0931998880571454,1.8918837340419832,-0.5689911300099029,False
California,100000,2020-03-14,0.8,0.6685781313240983,2.8181444173103967,1.9476930872261815,-1.1036473354472986,False
California,100000,2020-03-14,0.7,0.8173884885230882,2.6817607389661586,2.02008900737799,-0.9229158931283752,False
California,100000,2020-03-21,0.4,0.4307960772884691,2.609361782408439,2.0849686715291007,-1.0448913381140763,False
California,100000,2020-03-21,2.1,2.034212082983602,2.337767174761955,1.868682707591872,-0.16244335678020885,False
California,100000,2020-03-21,3.1,3.074727233796031,2.141646282484622,1.5997939645770962,0.5832507010101566,False
California,100000,2020-03-21,0.6,0.5214254765484732,2.0616275417472756,1.6538287632675452,-0.9312947624370462,False
California,100000,2020-03-28,4.0,3.019515388986201,1.8414219051574672,1.2237342071450208,0.9627037284323637,False
California,100000,2020-03-28,0.1,0.0744412485136076,1.621703917121111,1.246549690586513,-1.2412362541917619,False
California,100000,2020-03-28,0.3,0.3267643320889248,1.5905434232191347,1.2747983690242997,-0.9913560621335563,False
California,100000,2020-03-28,3.6,3.2724118941546387,1.8127588921222728,1.277658397127938,1.1424438686534175,False
California,100000,2020-04-04,0.1,0.1034517583544423,1.6003027867522857,1.2982450891783472,-1.1529803123269988,False
California,100000,2020-04-04,3.7,4.868527529743722,1.7036500766219176,1.496794670647288,2.1144366125736904,False
California,100000,2020-04-04,3.9,4.024793458587282,1.8038405660907018,1.6059672212641645,1.382937872634984,False
California,100000,2020-04-04,0.1,0.0976272334778023,1.6667614524550274,1.667136414258729,-0.9412152512276091,False
California,100000,2020-04-11,0.0,0.0,1.6190058716461633,1.7070276724480753,-0.9484356333393948,False
California,100000,2020-04-11,0.1,0.1057165227920508,1.5681721598082319,1.742953780784141,-0.8390673654916045,False
California,100000,2020-04-11,4.0,5.04480139336546,1.8977439680994457,1.9367939977109376,1.6248797905122927,False
California,100000,2020-04-11,4.1,4.279893651118361,2.0581497943947857,2.039249787069004,1.0894907876473872,False
California,100000,2020-04-18,3.7,4.836459434077034,2.1839878087005715,2.157721339116489,1.2292929477457717,False
California,100000,2020-04-18,0.1,0.1036646887444381,2.154147752428855,2.1851960425050994,-0.9383519939628628,False
California,100000,2020-04-18,0.0,0.0,1.9384680817869833,2.2415020029956927,-0.864807650939542,False
California,100000,2020-04-18,3.6,3.908704635692362,2.212344038014037,2.2304437205016816,0.7605484873192728,False
California,100000,2020-04-25,0.0,0.0,2.189003728579114,2.253285771912556,-0.9714718638289361,False
California,100000,2020-04-25,2.2,1.5980099523319076,2.0694035898774903,2.2357256556375824,-0.21084592215369602,False
California,100000,2020-04-25,2.2,2.92640829018175,2.271043342150869,2.1711459202512584,0.30185209659009843,False
California,100000,2020-04-25,0.0,0.0,1.9232913757406034,2.1121997943531228,-0.9105631867224123,False
California,100000,2020-05-02,0.0,0.0,1.6358061286986545,2.0777893873520092,-0.7872819731663804,False
California,100000,2020-05-02,2.5,3.230722146121101,1.8595986224588903,2.0680781353663416,0.6629940620784759,False
California,100000,2020-05-02,0.0,0.0,1.8595986224588903,2.0680781353663416,-0.8991916652750062,False
California,100000,2020-05-02,2.5,2.3084063394320062,2.0169336093617445,2.007276743703633,0.14520804417454888,False
California,100000,2020-05-09,2.4,1.9705310309012032,1.797342869185726,1.8089131376233047,0.09574155779697949,False
California,100000,2020-05-09,2.4,2.708796861450741,1.685121669923753,1.6877282692859155,0.6065402885975886,False
California,100000,2020-05-16,2.1,1.9342658483989723,1.4778221280896058,1.4293373117414943,0.31933940054586474,False
California,100000,2020-05-16,2.1,2.09784881597757,1.620263851463401,1.3803883612216674,0.3459786955110938,False
California,100000,2020-05-23,2.2,2.128085124649215,1.7722699317954878,1.3032586962061745,0.2730196191205292,False
California,100000,2020-05-23,2.2,2.348532801471531,1.6608290864939996,1.1659971224074674,0.5897988097583037,False
California,100000,2020-05-30,2.5,3.203740930656858,1.889667724398061,1.1287578181535862,1.1641763938418148,False
California,100000,2020-05-30,2.5,2.5452924534508723,1.9573307601922727,1.138281710302369,0.5165344289880714,False
California,100000,2020-06-06,2.8,1.6519036234226272,1.8662947125666212,1.1053038873929688,-0.19396574244361767,False
California,100000,2020-06-06,2.8,3.1606057242350403,2.0920522642976955,1.0137785874106227,1.0540304098024276,False
California,100000,2020-06-13,2.3,2.2775895351121456,2.2547372310914207,0.8156131784981597,0.02801855661872005,False
California,100000,2020-06-13,2.3,1.912114075665279,2.1605509403445757,0.769043982406423,-0.32304636712962825,False
California,100000,2020-06-20,2.8,2.117464686162768,2.3117984179276303,0.45591727287745354,-0.426247793899876,False
California,100000,2020-06-20,2.8,2.3082346745198996,2.3117861561481945,0.4559173734325979,-0.007789748395758226,False
California,100000,2020-06-27,3.9,3.6393837162533664,2.4309899193876348,0.5649584851237696,2.138907244841185,False
California,100000,2020-06-27,3.9,4.61440398303769,2.5671047137867022,0.8124064028267017,2.520043246985224,False
California,100000,2020-07-04,5.7,5.734919901557636,2.8385800032980355,1.1496768274510547,2.5192643959616614,False
California,100000,2020-07-04,5.7,4.1879123017768976,2.987870252283702,1.1813560448182234,1.015817419953057,False
California,100000,2020-07-11,6.3,5.887131901103929,3.2563735934590383,1.3811923049886206,1.9047009588332202,False
California,100000,2020-07-11,6.3,5.689946513999691,3.4950460014967644,1.4961642593555957,1.4670184097622272,False
California,100000,2020-07-18,7.3,8.764026424944722,3.892209251088755,2.0488186537135578,2.3778664671105094,False
California,100000,2020-07-18,7.3,8.085648538025733,4.28794897141553,2.2895710315640976,1.658694801015124,False
California,100000,2020-07-25,8.1,10.266584934057244,4.903283350746575,2.6550706919635734,2.0200221408584067,False
California,100000,2020-07-25,8.1,7.849700799615161,5.238218713273725,2.7134439037626614,0.9624234658841343,False
California,100000,2020-08-01,7.8,6.714329525793703,5.5551287126081235,2.59768598768553,0.446243625550137,False
California,100000,2020-08-01,7.8,7.4507802456664205,5.950747724751061,2.4155645912589443,0.6209863012330267,False
California,100000,2020-08-08,6.3,6.522482431651675,6.26539184942884,2.1501554254643387,0.11956837128056214,False
California,100000,2020-08-08,6.3,6.605545957001739,6.5723426553204005,1.8237479866839574,0.018206079964870052,False
California,100000,2020-08-15,7.1,7.22849548991158,6.828707782010272,1.6207050378359815,0.24667518059616683,False
California,100000,2020-08-15,7.1,5.560168937428619,6.896262421609625,1.5389572226548196,-0.8681810413652313,False
California,100000,2020-08-22,6.8,7.110390528988911,6.994510323569002,1.5025890124723942,0.07712035989750608,False
California,100000,2020-08-22,6.8,10.223764691046132,7.425642637088233,1.501278914652246,1.8638255867371931,False
California,100000,2020-08-29,6.4,8.802361102440539,7.633873294326562,1.4733843117133925,0.7930638319035362,False
California,100000,2020-08-29,6.4,5.3078485112847105,7.606580579846921,1.5151112871642456,-1.5172034477181058,False
California,100000,2020-09-05,5.1,4.80686897121984,7.32392647600943,1.6460326703861912,-1.5291661885417132,False
California,100000,2020-09-05,5.1,3.6072891581262567,7.004043663159466,1.9018842566345615,-1.7859943333480575,False
California,100000,2020-09-12,4.8,4.232921266595053,6.573067686912167,1.785792393314183,-1.3104246770668158,False
California,100000,2020-09-12,4.8,5.1029808034467266,6.376873401471565,1.78563026386027,-0.7134134225922394,False
California,100000,2020-09-19,3.9,3.3313146065599852,6.135229478669156,1.957122052151225,-1.4326724636448553,False
California,100000,2020-09-19,3.9,4.840565824292821,5.9487855914281855,1.9464577113187458,-0.5693520905648309,False
California,100000,2020-09-26,2.7,2.34676092236339,5.650519769336165,2.160004411118224,-1.5295148611582854,False
California,100000,2020-09-26,2.7,1.5404639239411264,5.2887281955461205,2.3987340853951498,-1.5626009962615481,False
California,100000,2020-10-03,0.0,0.0,4.772407089123865,2.7072090616129385,-1.7628513278839626,False
California,100000,2020-10-03,2.9,2.2837996411214534,4.53838071081621,2.7746461063713923,-0.8125652725648813,False
California,100000,2020-10-03,2.9,2.5929251321276774,4.215704611040408,2.7145544752963287,-0.5978069306329111,False
California,100000,2020-10-10,2.3,1.4914449399759493,3.5919674859639663,2.1780833282995937,-0.9643903512304429,False
California,100000,2020-10-10,0.0,0.0,2.9632274072182136,1.7951267873397527,-1.6507064727219078,False
California,100000,2020-10-10,2.3,2.2566392250438234,2.745283886772436,1.6693911791708775,-0.292708304575626,False
California,100000,2020-10-17,2.3,1.7077856126139457,2.5239207897291576,1.5779616046909637,-0.5172085142559905,False
California,100000,2020-10-17,0.0,0.0,2.2662572784344253,1.6787481388241208,-1.349968602212018,False
California,100000,2020-10-17,2.3,3.279453671533017,2.198152450215708,1.6107906090048583,0.6712860226974712,False
California,100000,2020-10-24,0.0,0.0,1.8336538213980849,1.47450695659659,-1.2435708174822493,False
California,100000,2020-10-24,2.3,3.144980223027805,1.8203442225743576,1.4607250310924396,0.9068346008028529,False
California,100000,2020-10-24,2.3,3.6363308978505873,1.734327442114198,1.2952817835390054,1.4684090210391763,False
California,100000,2020-10-31,0.0,0.0,1.5667016619453844,1.3601542039908903,-1.1518559126225938,False
California,100000,2020-10-31,3.3,3.0569556885198996,1.6750225022724397,1.4170976282740981,0.975185589669312,False
California,100000,2020-10-31,3.3,3.5254266636207365,1.9268386925310639,1.4097651089271224,1.1339392363783571,False
California,100000,2020-11-07,3.5,2.8092000451002335,1.9643672928152627,1.426887751136583,0.5920807376838311,False
California,100000,2020-11-07,0.0,0.0,1.7791583548061427,1.5051586550703069,-1.1820404106987892,False
California,100000,2020-11-07,3.5,3.3283055078405233,1.9103626810821837,1.5573055463139214,0.9105103556039804,False
California,100000,2020-11-14,0.0,0.0,1.9103626810821837,1.5573055463139214,-1.2267102532344627,False
California,100000,2020-11-14,4.0,4.3478128595732946,2.059732226405717,1.6878868357138037,1.3555888847251736,False
California,100000,2020-11-14,4.0,3.699075143015921,2.2019671928630014,1.7390725510588982,0.8608657236533062,False
California,100000,2020-11-21,7.0,5.075145868282025,2.5644776120260033,1.7733834744833428,1.4157503396085718,False
California,100000,2020-11-21,7.0,6.666556758435469,2.806413546804749,2.0825272539473527,1.8535859275377848,False
California,100000,2020-11-21,0.0,0.0,2.806413546804749,2.0825272539473527,-1.3475999132713854,False
California,100000,2020-11-28,8.6,7.644837183631292,3.1278319011335705,2.4530881040466332,1.841354688829331,False
California,100000,2020-11-28,0.0,0.0,2.868093979858528,2.5841172327599025,-1.1098931362317999,False
California,100000,2020-11-28,8.6,8.99933221015716,3.510903423441182,2.91403589774039,1.8834458391442024,False
California,100000,2020-12-05,0.0,0.0,3.2925494456897613,3.0614695269962704,-1.0754800649347676,False
California,100000,2020-12-05,11.7,14.069755013698398,4.045715756409594,4.206186275690446,2.3831657944448397,False
