date,synthetic_viral_load,ww_z,synthetic_admissions,hosp_z,synthetic_env,env_z,fused_risk,is_alert
2020-04-08,63623236.45445485,-0.14894661204750734,14,-1.3537001946993732,23.31943940897526,-0.7098208207861955,-0.7430228868559914,False
2020-04-09,12429602.858437696,-0.5776997497806065,5,-1.4441837098645882,21.985979056140025,-0.7977933274440469,-0.9683120493468872,False
2020-04-10,12018968.898787344,-0.576728079594349,3,-1.3737605180376622,21.32663945480808,-0.8325871110998628,-0.9467128612727771,False
2020-04-11,47972275.78809449,-0.14434417141023292,6,-1.2110020992004842,19.65984210045919,-0.8836679086063569,-0.7188720899655583,False
2020-04-12,53466866.652175,-0.10555922520470182,0,-1.248401611022086,17.968278615514414,-0.9262200498375145,-0.726828344458218,False
2020-04-13,39207464.178060874,-0.28100810403699883,5,-1.0625321989946277,18.985275770541477,-0.8043924049548946,-0.6982946022036296,False
2020-04-14,90410726.86490268,0.2573323916157612,10,-0.8949972842305693,19.80302903098112,-0.6971385008828317,-0.39449365722248964,False
2020-04-15,198544947.19122252,1.360562470649759,2,-1.0100164798796525,21.498897823315776,-0.5362137405192424,0.03297564820419413,False
2020-04-16,1561452402.4069016,4.854135004339382,15,-0.6504821579159843,22.76534731473268,-0.3936904662775495,1.602723045313849,False
2020-04-17,144273260.6763168,0.03485221630673248,0,-0.941475600852778,17.926982349436624,-0.6977654309993723,-0.5022024400182927,False
2020-04-18,161929902.8073451,0.07949014448311975,7,-0.717817742494961,15.80412383780114,-0.8029083572053883,-0.41591271064581414,False
2020-04-19,105654275.31734791,-0.11605824209960286,8,-0.640862919739212,14.429817038745728,-0.8561302213481218,-0.4739945090051503,False
2020-04-20,8115994.717667221,-0.4091285082981213,8,-0.5887753195742994,15.660011897392929,-0.6979664602815383,-0.538754823205276,False
2020-04-21,24354656.30978781,-0.35122658898457043,1,-0.7520597214839574,20.799548453446864,-0.193889599501579,-0.480092444087727,False
2020-04-22,27479091.811682045,-0.3406282474198025,9,-0.4411569398128374,20.534536336683978,-0.13876967685447938,-0.34046801026395185,False
2020-04-23,778337452.6335022,1.9815947880946492,5,-0.5468560390055419,22.16845862846669,0.19269030013600968,0.612433559662845,False
2020-04-24,19335653.37269921,-0.39868862628162055,12,-0.174733250035473,23.90010781292479,1.599595288171994,0.0905503071075614,False
2020-04-25,7688876.243101819,-0.42293520994342326,6,-0.4233288453417973,17.985820840524486,-0.5953422290775419,-0.45757406792959665,False
2020-04-26,4815683.3933724305,-0.4283411230089115,16,0.5125589303401177,18.55024740038871,-0.3869329223081974,-0.04369946152915702,False
2020-04-27,2160831.7016052655,-0.4198893234669938,18,1.3327913259836977,15.787270192576177,-1.3780671772101407,0.08954736556465337,False
2020-04-28,53887172.81175864,-0.25368280477642063,15,0.9361245974408356,19.589124884264752,0.022320189083118454,0.2774407548823897,False
2020-04-29,31279986.87551261,-0.2967107466390806,19,1.474266993553891,20.44545033758292,0.3933270942220373,0.5496879176103316,False
2020-04-30,33028925.87766504,-0.2942881851432027,16,1.0064318963868664,22.246717584744353,1.083123476188494,0.5014821797351643,False
2020-05-01,3099652.3655233867,-0.3878382469557207,24,2.1723028523483534,22.982267492267475,1.3363670984321474,0.9810592618434826,False
2020-05-02,77372909.5955078,-0.16208233221100857,13,0.44136741475238256,15.243707936262656,-1.5037553082035557,-0.1890370286241616,False
2020-05-03,1562111.4406160428,-0.4013224304673985,19,1.2885619434046476,17.944063550546247,-0.5489979621213383,0.24509621275063204,False
2020-05-04,24860475.05515309,-0.3282988668678955,35,3.0053650860931636,18.129976757260472,-0.5025595436744328,0.9703145789552207,False
2020-05-05,231515998.15499032,0.3003329367014922,22,1.317284324877751,18.8117000886064,-0.26443575159142174,0.594159754313413,False
2020-05-06,2768687.0354860607,-0.41431639506678697,31,2.130194893345052,19.45337873862716,0.03259173508805101,0.6928697463289163,False
2020-05-07,2327036.570435951,-0.4143761433149876,30,1.8146320552258708,23.069042751973218,1.4192531321082413,0.8439529911860016,False
2020-05-08,99702672.7543644,-0.11784386678590299,29,1.5659966746726908,20.242665799225065,0.3409790772836633,0.6474569386114478,False
2020-05-09,8196180.275660905,-0.40167432281416277,39,2.239421826661458,19.163701205356745,-0.07413098166334865,0.7202728052062485,False
2020-05-10,2430586.349302565,-0.4132771632096766,34,1.6366141321379972,17.118920554501415,-0.8548267460513465,0.318369438361059,False
2020-05-11,12359441.424407586,-0.3786191579986296,29,1.099457999211387,20.858063335237738,0.5661734899903478,0.4015702344831726,False
2020-05-12,4613110.039477943,-0.39230521980439803,33,1.3479886474684046,19.521288745053916,0.05462428901511329,0.3931982288686253,False
2020-05-13,80179845.66580692,-0.1422325615176166,24,0.5034036166724339,20.29849946216032,0.3748191331874807,0.2194322486994231,False
2020-05-14,2439004.1186858867,-0.44807379635906147,37,1.5416444460252472,23.2833350064581,1.5148055512590137,0.7403893701182771,False
2020-05-15,93160840.79175508,0.16778826170126443,35,1.2896793324485716,21.741644585296218,0.8603318845015256,0.7550534145602396,False
2020-05-16,9715170.247095505,-0.3547460452688437,26,0.439584576325578,21.41672393312823,0.680047366285937,0.16994488567988114,False
2020-05-17,12347346.925481591,-0.3146326943733647,31,0.8329736956621036,18.74543875528369,-0.4729994654729411,0.11273650742090735,False
2020-05-18,60055392.398071446,-0.007088577457650865,24,0.1366500357385447,18.36824767089491,-0.7159277962620486,-0.09136097594005219,False
2020-05-19,4588357.76622282,-0.3746585704658431,49,2.3058393698379653,22.92660578243911,1.2833301800254382,1.0291383557539366,False
2020-05-20,15410618.348578967,-0.2988884428189684,30,0.4802511686942371,19.96796833875839,-0.013526782882998382,0.0698397337735078,False
2020-05-21,116295176.81383532,1.5523453018123277,37,1.1048609251634027,21.64528067104598,0.7411272674189975,1.2111079442740917,False
2020-05-22,1132973.4699402316,-0.6662618426760284,40,1.3187693585246378,19.448499334541655,-0.17625622145113828,0.22575176204921613,False
2020-05-23,1835459.123237788,-0.6470756742778135,25,-0.32432274496248,17.918729176335802,-0.8981937774694391,-0.5681981231900053,False
2020-05-24,7298407.475237375,-0.5442268562443994,30,0.1931942094123451,14.321843968341913,-2.2774235599132813,-0.595897770715478,False
2020-05-25,17045215.6839836,-0.3687411164107592,31,0.26346639826069396,18.92480744622471,-0.3838221510581118,-0.11887431747164846,False
2020-05-26,1742929.7772356896,-0.6256512414044427,28,-0.164483365646343,19.55555460580246,-0.10004505263372189,-0.3360628533470587,False
2020-05-27,1709765.317523381,-0.6017584424337515,27,-0.3397279227276138,19.40388185839877,-0.15164087095303408,-0.40692272025515297,False
2020-05-28,23653738.10470596,-0.17553134924986974,27,-0.41690902733203694,20.893625574130397,0.5503015301541113,-0.1269158446019404,False
2020-05-29,14442154.515529918,-0.36070533447115427,25,-0.7060615377752609,21.92867891225304,1.0664887512554906,-0.21340899864746796,False
2020-05-30,12830446.335896565,-0.3514493742212006,9,-2.7932295041925164,20.37460191843608,0.27475379513064974,-1.2029207923393568,False
2020-05-31,4302588.919615391,-0.5194385084986866,21,-1.2117639710035693,21.068678046838105,0.5801330270186336,-0.5764543863971756,False
2020-06-01,1227192.9041524536,-0.5595574928932339,11,-2.2270293319344807,23.482230484610547,1.6664442100040273,-0.7813458879302804,False
2020-06-02,14913127.608638275,-0.22488184656376997,22,-0.8714462603221883,20.828818866551977,0.30909639977115844,-0.3767119628001517,False
2020-06-03,8517484.625352455,-0.4230801617189976,16,-1.4800287801633631,20.366418207340335,0.060705972371629155,-0.7491023822786186,False
2020-06-04,2091745.2251124296,-0.6149635580428687,9,-2.035064836774137,18.660691175082857,-0.74055888529736,-1.2081231349862742,False
2020-06-05,38270455.10507054,0.5931558767887314,26,-0.18178537586669474,21.83707414204034,0.8649067303077492,0.33752954643036454,False
2020-06-06,6225792.968640296,-0.47104566289939065,12,-1.5627334596929048,17.07246659202669,-1.4745979806136114,-1.1084312451596405,False
2020-06-07,506252.98210616806,-0.6580308388513679,5,-2.0371147287816775,16.244501743095164,-1.8190036127663287,-1.441858949606484,False
2020-06-08,12041840.38282027,-0.27448435205784333,7,-1.6691416087842124,16.43031195447626,-1.5777515539263742,-1.0930006951220972,False
2020-06-09,1065094.813759203,-0.6332220486012613,19,-0.5061839053268282,19.71841822716724,-0.0777185727987005,-0.4713060961309759,False
2020-06-10,3587725.1936069047,-0.4960460806860656,10,-1.2634359719048316,24.477454908979364,1.8878505487965516,-0.32622271127704855,False
2020-06-11,19850958.96199874,0.06422815177566756,4,-1.655631093825962,23.23888087143617,1.363187333241114,-0.363923710171895,False
2020-06-12,837980.415108034,-0.5872960867142514,4,-1.52172413164922,20.98438154327535,0.41801001435626445,-0.7600060844741358,False
2020-06-13,25472302.695358627,0.42635206042430035,14,-0.6175698931203297,16.627041276995698,-1.3372701512583864,-0.34394116333008906,False
2020-06-14,1585214.7718223496,-0.5586276184510891,5,-1.2872861483612588,13.725850374045818,-2.2310732613239734,-1.1845801589897338,False
2020-06-15,16867150.451770306,0.1556794806119335,1,-1.4906093280431225,16.681889734449225,-1.0769529353632077,-0.7493625260451172,False
2020-06-16,50803895.59758032,1.5375170835018963,8,-0.8981837989804268,19.892434898363383,0.15302828688289738,0.2863389711851673,False
2020-06-17,2122939.724028181,-0.532903268070706,4,-1.1704731539235707,25.881354274563854,2.1358002997296515,-0.2541905088517804,False
2020-06-18,3967303.183775193,-0.5375514430469597,1,-1.3631526155866789,23.185332779491247,1.163958124708397,-0.527489998511776,False
2020-06-19,1698979.3005842809,-0.7248058763571119,2,-1.236842255965668,23.267130239398824,1.1178401862165044,-0.5610912156858111,False
2020-06-20,3810060.419593591,-0.5605832000641771,4,-0.9659994556835392,17.699757585568996,-0.7224758118633527,-0.7551282246717571,False
2020-06-21,2443573.187603858,-0.6537455003785699,10,-0.30921705678927347,14.70532873062048,-1.731627053102039,-0.7315104334875453,False
2020-06-22,6377263.439649812,-0.3041827356506157,16,0.40933539193021573,15.724272028131155,-1.3109650976378486,-0.22013195701572974,False
2020-06-23,10851188.71597233,0.03457033054684653,14,0.25465086678346477,18.549547870928453,-0.3859988950618591,0.038488699919752706,False
2020-06-24,13791563.958661366,0.24323915620185063,2,-1.1355636120364019,26.60243391227438,1.9615670202178905,0.03538362170975756,False
2020-06-25,6955836.794559604,-0.2806706632184786,17,0.8608485157994422,21.28201037809672,0.3749650577814963,0.3070641525886847,False
2020-06-26,14522949.281161029,0.3606018753011132,8,-0.29764813902093223,22.978629624825377,0.8605137699414088,0.1972842485003542,False
2020-06-27,868235.0318608186,-0.7530916005009478,14,0.5505323668257425,16.89249442647331,-0.8819221286568263,-0.2574081192014474,False
2020-06-28,214125415.17241976,4.876897570526191,6,-0.5587895300360641,18.93836228920301,-0.26649597077546944,1.673944022040957,False
