date,synthetic_viral_load,ww_z,synthetic_admissions,hosp_z,synthetic_env,env_z,fused_risk,is_alert
2020-03-07,23102640.67570217,0.041490389490896826,66,0.8672381229114888,18.059006349932726,-1.00887009799587,0.16171738536178032,False
2020-03-08,103186686.29289173,1.4491509806575786,109,1.8424948946436588,16.134470954868938,-1.6267261262090704,0.9913131248786811,False
2020-03-09,118229158.4342346,1.4512310463485627,89,1.0794661588563814,16.376749856109225,-1.3612242080553814,0.7400340404709014,False
2020-03-10,29129391.576266367,-0.16466070484621698,103,1.2884859022246617,19.449715497546624,-0.21945390711429952,0.40563929752851796,False
2020-03-11,45513355.3664357,0.07334849806300084,91,0.8251369288972897,25.335377069872877,1.7717272407785885,0.713739618939834,False
2020-03-12,368030290.8468533,2.9574711897197945,82,0.42857142857142877,21.193121505158985,0.4050506552155881,1.435427178359607,False
2020-03-13,22745806.28395263,-0.4618064508925918,104,1.100731054852962,23.238207926535644,1.063525517845443,0.4682749451532367,False
2020-03-14,210902695.48440957,1.203973401607158,101,0.9137895609874845,38.33152309853936,2.9880948705378056,1.444724159145418,False
2020-03-15,624326.3537661196,-0.7908398596516291,112,1.3129819833454637,41.013615508707446,2.366083097247208,0.6820734689269754,False
2020-03-16,819239.496494144,-0.7862170861789985,114,1.3014597681897913,44.9500292070148,2.119439647055479,0.6299850022154129,False
2020-03-17,294665.9512318852,-0.7900075926061532,130,1.806098029372838,52.931111656796375,2.1553833939420133,0.8375128534950765,False
2020-03-18,15014784.521192083,-0.6638818071350684,106,0.44301254739183477,59.41986901747449,2.027297391168004,0.3171117743363074,False
2020-03-19,25862137.9219585,-0.5184247385451571,85,-0.9031457582725152,61.27869551736331,1.724070363383896,-0.22381412605028972,False
2020-03-20,2880235.6754084057,-0.6312598270781368,100,0.035944927555261866,51.51050268213951,0.984461873739211,-0.041233585061307754,False
2020-03-21,33712187.22628912,-0.3452934248824185,110,0.5787955498907513,44.4341129932955,0.4678011267781384,0.18696107535896084,False
2020-03-22,75221829.21799591,0.07148773672429373,109,0.5008807643285348,46.97792006492208,0.519370564008193,0.33282151322277004,False
2020-03-23,357803026.38695616,2.1065750736583895,101,-0.1983210869605596,43.17974225708169,0.1612123397027633,0.7955440626196846,False
2020-03-24,39745075.4130901,-0.35526026065348704,103,-0.03499783887539301,43.621568383310375,0.07652885214718484,-0.14079746938211507,False
2020-03-25,26539837.475452248,-0.4450579788612639,92,-0.9449259044730318,50.19730004849281,0.5010921514351471,-0.45577512304668893,False
2020-03-26,33829496.17516498,-0.2629453935908176,100,-0.45277426129387893,52.71469791135562,0.6346443763304075,-0.1593589866877971,False
2020-03-27,243052351.05084193,1.4973507832993809,86,-1.4949160734963225,55.73993176365057,0.9701232484006552,0.19499853360135438,False
2020-03-28,107443564.1432796,0.3679887485641122,69,-2.1597039542838643,18.983200254788464,-2.776526873590062,-1.2719914570059134,False
2020-03-29,32536656.583041944,-0.3709689355512153,84,-0.9988076571392805,18.45618697159007,-2.140902799840631,-0.9760911970443247,False
2020-03-30,138894668.5406569,0.5618039838414722,52,-2.2377724742619023,16.80000025992284,-1.8059645406282736,-1.0315803042938267,False
2020-03-31,85547069.96500029,-0.014507529842231658,21,-2.642766187698346,20.31707938215344,-1.3295012000387885,-1.3288097270239887,False
2020-04-01,287675302.60679346,1.6270108503786214,8,-2.2508455785934958,23.59667523533876,-0.9778254804408785,-0.44509898737412545,False
2020-04-02,8134377.602215731,-0.863336392392301,17,-1.6118435096372237,22.306090657104992,-0.9297547187886686,-1.1760229045695436,False
2020-04-03,8734427.45591785,-0.864792325896075,20,-1.2969771056236983,22.215201692467502,-0.8098099149185561,-1.0266697555916204,False
2020-04-04,7985259.562815491,-0.8439937238839925,6,-1.4106884772651636,17.37449690051405,-0.9836020069451016,-1.0985932818486828,False
2020-04-05,1798152.658208965,-0.8298116246961702,12,-1.0952409804962646,16.34910857032439,-0.9111787405364595,-0.9522567901842659,False
2020-04-06,20806200.054058928,-0.590372598197997,19,-0.7941750408975382,16.89102976459926,-0.7568708949978529,-0.7051932346377847,False
2020-04-07,19815389.616263777,-0.5808926875159531,16,-0.7581895469190949,17.608320708821914,-0.6032155557785204,-0.6562760049297234,False
2020-04-08,63623236.45445485,-0.13315528260083703,14,-0.7017168156811153,23.31943940897526,-0.08996247037551537,-0.351941333387884,False
2020-04-09,12429602.858437696,-0.6735613294430193,5,-0.8822128120894703,21.985979056140025,-0.029656476122750658,-0.628240951837546,False
2020-04-10,12018968.898787344,-0.5791690348798197,3,-0.8650725836924383,21.32663945480808,0.5750706381792066,-0.46268251979306196,False
2020-04-11,47972275.78809449,-0.07034782813884978,6,-0.6458803021978018,19.65984210045919,-0.0814439887768985,-0.30278004989004037,False
2020-04-12,53466866.652175,-0.018818645571347003,0,-1.1098562811566524,17.968278615514414,-0.7113978104861529,-0.5937495327884303,False
2020-04-13,39207464.178060874,-0.11697264604106787,5,-0.8402279879025218,18.985275770541477,-0.40408923124347773,-0.46369809982613147,False
2020-04-14,90410726.86490268,0.5736701400014205,10,-0.011283778477771617,19.80302903098112,-0.06152200480934859,0.21265014364758983,False
2020-04-15,198544947.19122252,3.0112028304283,2,-1.1450060615390654,21.498897823315776,0.7314531921916,0.8927693459940138,False
2020-04-16,1561452402.4069016,3.44707339824338,15,0.8428990280302785,22.76534731473268,1.2425979643919307,1.9645085633878496,False
2020-04-17,144273260.6763168,-0.04461749889641552,0,-1.295111354583376,17.926982349436624,-0.6982306473583461,-0.6755376708635857,False
2020-04-18,161929902.8073451,-0.028405489187323257,7,-0.18396507825201788,15.80412383780114,-1.4779467382344973,-0.38053757462263593,False
2020-04-19,105654275.31734791,-0.1871283871720947,8,0.02337131762214032,14.429817038745728,-1.8141816229452152,-0.42833915240902487,False
2020-04-20,8115994.717667221,-0.42724036817062055,8,0.17821472454497556,15.660011897392929,-1.272572164914257,-0.35412469043310946,False
2020-04-21,24354656.30978781,-0.3877974439803263,1,-1.051400103134276,20.799548453446864,0.49681574663729466,-0.476315869518382,False
2020-04-22,27479091.811682045,-0.37274822480046205,9,0.7859068578364211,20.534536336683978,0.5116087204289947,0.2675851973001826,False
2020-04-23,778337452.6335022,1.2701260244551527,5,-0.15049280256442116,22.16845862846669,1.137882273787383,0.6754297435137693,False
2020-04-24,19335653.37269921,-0.49715148302071893,12,1.2659827338174727,23.90010781292479,1.5900271498672451,0.6255379302921507,False
2020-04-25,7688876.243101819,-0.5158052297513442,6,-0.0632991366908736,17.985820840524486,-0.4633232058561374,-0.32430638774811466,False
2020-04-26,4815683.3933724305,-0.5123577193259161,16,1.7800519569756639,18.55024740038871,-0.28095089671243206,0.45088751571741276,False
2020-04-27,2160831.7016052655,-0.5107904663096469,18,1.7488843509819159,15.787270192576177,-1.116600944495226,0.2719173649698624,False
2020-04-28,53887172.81175864,-0.3847620140111353,15,1.0868084554026818,19.589124884264752,0.1642803816066078,0.31367465287794016,False
2020-04-29,31279986.87551261,-0.40649801468675656,19,1.5008359114379983,20.44545033758292,0.48573284290528335,0.5348817272815534,False
2020-04-30,33028925.87766504,-0.33238825022141155,16,0.9813067629253222,22.246717584744353,1.132900862130357,0.4861475775076357,False
2020-05-01,3099652.3655233867,-0.4282024348482194,24,1.9047185113161553,22.982267492267475,1.1930134564925838,0.8292091218856912,False
2020-05-02,77372909.5955078,-0.03300863217062116,13,0.13582503075000776,15.243707936262656,-1.3117440616328604,-0.22122225289481745,False
2020-05-03,1562111.4406160428,-0.36941957068660464,19,0.9429680150774288,17.944063550546247,-0.5767559787741569,0.11406818200149832,False
2020-05-04,24860475.05515309,-0.2611150623295354,35,2.3566563800117897,18.129976757260472,-0.6158853064119453,0.7150394657905127,False
2020-05-05,231515998.15499032,0.6740383281028,22,0.7297940940403663,18.8117000886064,-0.30100195005526287,0.501332578846214,False
2020-05-06,2768687.0354860607,-0.42586573081915824,31,1.5684404434104788,19.45337873862716,-0.024612686992071434,0.452107347638114,False
2020-05-07,2327036.570435951,-0.5437715218279136,30,1.2819776947104726,23.069042751973218,1.3078615462216105,0.5568547783973459,False
2020-05-08,99702672.7543644,0.9300801097161514,29,1.002366852907086,20.242665799225065,0.3885805997873764,0.8506949050067704,False
2020-05-09,8196180.275660905,-0.5241507163347442,39,1.9221714987328127,19.163701205356745,-0.10261995195282361,0.5386843225686627,False
2020-05-10,2430586.349302565,-0.6119926917531001,34,1.1285254225594983,17.118920554501415,-0.904257638140212,0.025761564694516847,False
2020-05-11,12359441.424407586,-0.46923014603439356,29,0.44397305944022936,20.858063335237738,0.5380614393846753,0.09750945323926939,False
2020-05-12,4613110.039477943,-0.5312465048790221,33,0.8087567810943862,19.521288745053916,-0.0622170780673779,0.0985606948726701,False
2020-05-13,80179845.66580692,0.5991719665000879,24,-0.3949683531626329,20.29849946216032,0.29323726499280833,0.14032889833354364,False
2020-05-14,2439004.1186858867,-0.570381720101388,37,1.160428792334487,23.2833350064581,1.5322899969259198,0.5424768282784236,False
2020-05-15,93160840.79175508,0.7194682019263623,35,0.7727561349464604,21.741644585296218,0.9532761547640015,0.7875449657019294,False
2020-05-16,9715170.247095505,-0.4788925793329907,26,-0.7208245496114113,21.41672393312823,0.7233847798298221,-0.33520989561179637,False
2020-05-17,12347346.925481591,-0.45354371976961905,31,-0.014652596909814469,18.74543875528369,-0.7726837242963795,-0.34181527153104935,False
2020-05-18,60055392.398071446,0.2401289318705867,24,-1.2385014773154641,18.36824767089491,-1.0031453278501932,-0.5999780837479897,False
2020-05-19,4588357.76622282,-0.6338073677101955,49,2.547619061700771,22.92660578243911,1.324406992661925,1.0304060761286151,False
2020-05-20,15410618.348578967,-0.37275570455427465,30,-0.324264931905537,19.96796833875839,-0.27551128978999256,-0.33391051254192317,False
2020-05-21,116295176.81383532,1.858655329306519,37,0.6505181208560429,21.64528067104598,0.7273242076285822,1.1491342215907412,False
2020-05-22,1132973.4699402316,-0.7372004768610229,40,0.9550863550570436,19.448499334541655,-0.4963322948855943,-0.012112107698710503,False
2020-05-23,1835459.123237788,-0.7023759642511367,25,-1.057554674668936,17.918729176335802,-1.2498681210457598,-0.9539458797771809,False
2020-05-24,7298407.475237375,-0.5771270576983165,30,-0.30452175323429337,14.321843968341913,-2.4745523806745893,-0.8475700005079618,False
2020-05-25,17045215.6839836,-0.34014674323453903,31,-0.18398318823410068,18.92480744622471,-0.41948576617028716,-0.2935491258215133,False
2020-05-26,1742929.7772356896,-0.7208316444750005,28,-0.5551874785474298,19.55555460580246,-0.1478298501338824,-0.5399736192357487,False
2020-05-27,1709765.317523381,-0.6127366790510816,27,-0.7497247109372286,19.40388185839877,-0.18575564927710164,-0.5821356858507445,False
2020-05-28,23653738.10470596,-0.06751413622561439,27,-0.6478697790747489,20.893625574130397,0.5810102748938707,-0.16995151114137116,False
2020-05-29,14442154.515529918,-0.19319202161976692,25,-0.8215946987594773,21.92867891225304,1.0559840687751072,-0.1947178743966763,False
2020-05-30,12830446.335896565,-0.2520721575997926,9,-2.2729262754053328,20.37460191843608,0.3706336534011874,-0.9358726425218128,False
2020-05-31,4302588.919615391,-0.5016641223718935,21,-0.8386715189291212,21.068678046838105,0.6182651836828128,-0.41248121978384333,False
2020-06-01,1227192.9041524536,-0.4950579092220326,11,-1.6234013159848284,23.482230484610547,1.4694346024333937,-0.5534967695960656,False
2020-06-02,14913127.608638275,-0.0604747000725359,22,-0.4627570976105399,20.828818866551977,0.39398324921743055,-0.13049606922974424,False
2020-06-03,8517484.625352455,-0.2592430255203009,16,-1.015514330835632,20.366418207340335,0.16512991068324898,-0.4768769604057234,False
2020-06-04,2091745.2251124296,-0.8132503061761093,9,-1.544740143409085,18.660691175082857,-0.5360342052363278,-1.0504030208813433,False
2020-06-05,38270455.10507054,2.5964156345007994,26,0.5321652971095776,21.83707414204034,0.8541393690637568,1.422260246456902,False
2020-06-06,6225792.968640296,-0.46106008414326705,12,-1.1209653187424684,17.07246659202669,-1.255637364961806,-0.8839376341466554,False
2020-06-07,506252.98210616806,-0.933984498492197,5,-1.6469443956039376,16.244501743095164,-1.9727446388601138,-1.4269204854104767,False
2020-06-08,12041840.38282027,0.176185181653395,7,-1.2364465212859044,16.43031195447626,-1.6048144263599113,-0.745067421124986,False
2020-06-09,1065094.813759203,-0.8527317514909969,19,0.2692009549665433,19.71841822716724,-0.07516649312542685,-0.24844561723486683,False
2020-06-10,3587725.1936069047,-0.6341577614703964,10,-0.7443002220504441,24.477454908979364,1.7221583216079641,-0.20695152908674336,False
2020-06-11,19850958.96199874,0.9669288749605619,4,-1.3474577759991504,23.23888087143617,1.0950296685961076,0.06679437330378615,False
2020-06-12,837980.415108034,-0.7876468383550228,4,-1.1897895173956654,20.98438154327535,0.25165323913634646,-0.740643894473006,False
2020-06-13,25472302.695358627,1.3813969634823537,14,0.16141169669559244,16.627041276995698,-1.258294021398491,0.36546465979148035,False
2020-06-14,1585214.7718223496,-0.7152988362635406,5,-0.9653737710423801,13.725850374045818,-1.8206037178703578,-1.03638978649644,False
2020-06-15,16867150.451770306,0.5351817562989021,1,-1.3290238326779928,16.681889734449225,-0.7760412604299184,-0.47274508263762005,False
2020-06-16,50803895.59758032,2.4084159772421914,8,-0.2919690080117152,19.892434898363383,0.29474680017976806,0.9055281477281442,False
2020-06-17,2122939.724028181,-0.6865250881060043,4,-0.7571883786713457,25.881354274563854,1.831096197629034,-0.21126614718513315,False
2020-06-18,3967303.183775193,-0.5814708148964033,1,-1.0614707476433092,23.185332779491247,0.9441220703069794,-0.46835221095448915,False
2020-06-19,1698979.3005842809,-0.6208328937744676,2,-0.9233656413189602,23.267130239398824,0.9179988998251549,-0.4340796340723402,False
2020-06-20,3810060.419593591,-0.4569855146548146,4,-0.4490252242417275,17.699757585568996,-0.5798207873118391,-0.4783684530209847,False
2020-06-21,2443573.187603858,-0.5666647403293072,10,0.6495950482773188,14.70532873062048,-1.3063024531214034,-0.22808836744507607,False
2020-06-22,6377263.439649812,-0.2586372655653065,16,1.5172150680663907,15.724272028131155,-1.0160460643300413,0.3002219081344255,False
2020-06-23,10851188.71597233,0.008425142892962959,14,1.3931655814236614,18.549547870928453,-0.2719654739459125,0.5062431949374673,False
2020-06-24,13791563.958661366,0.169134511627539,2,-0.8455301449944991,26.60243391227438,1.64187124296618,0.05781599524645198,False
2020-06-25,6955836.794559604,-0.26378792448524707,17,1.6681442698592872,21.28201037809672,0.4062659405395823,0.6429957262575327,False
2020-06-26,14522949.281161029,0.22529300440046807,8,0.07456747250321416,22.978629624825377,0.7721303848506386,0.2743702677316006,False
2020-06-27,868235.0318608186,-0.6858084036859944,14,1.118512087548212,16.89249442647331,-0.7002728248417021,0.03302690857654658,False
2020-06-28,214125415.17241976,3.382853374276591,6,-0.28725497105618153,18.93836228920301,-0.3249107407938191,1.1732572131294,False
